address,desa,kecamatan,keyword,latitude,longitude,nama,url
"GQ7R+GC9, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bamba Puang,Anggeraja,toko,-3.4543452,119.7153575,Toko Binaria,"https://www.google.com/maps/place/Toko+Binaria/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9415982ea72245:0xef5157a627eb95dc!8m2!3d-3.4862059!4d119.7911112!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQ9zaG9wcGluZ19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnhMWFJFVG0xblJSQUKqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA-gEECAAQKg!16s%2Fg%2F11h4k6qs4f?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRR2+98G, Jl. Poros Enrekang-Makale, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,toko,-3.4543452,119.7153575,Evita Mart,"https://www.google.com/maps/place/Evita+Mart/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9413ef80eb3bfd:0x84b630342410695c!8m2!3d-3.4090646!4d119.8008382!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQ1ncm9jZXJ5X3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU54Y0RjMmIxZDNFQUWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA-gEECAAQMw!16s%2Fg%2F11gz8s_4gf?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Poros Enrekang-Makale No.18, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,toko,-3.4543452,119.7153575,Toko Gilang,"https://www.google.com/maps/place/Toko+Gilang/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d94137dd107716d:0xafad2c7a138c6a7e!8m2!3d-3.4149289!4d119.7979638!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11jp0bsnjc?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRR2+FJ8, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Lakawan,Anggeraja,toko,-3.4543452,119.7153575,Toko Rahmawati,"https://www.google.com/maps/place/Toko+Rahmawati/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9412c7f69c13cf:0x2d83f16ef3eb3cf1!8m2!3d-3.4088468!4d119.8015685!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgELc3VwZXJtYXJrZXSqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11f341dnwc?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ6X+27G, Jl. Poros Enrekang-Makale, Bubun Lamba, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bubun Lamba,Anggeraja,toko,-3.4543452,119.7153575,kios umi,"https://www.google.com/maps/place/kios+umi/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d940d57c82c3901:0xe7f15d0205c7e6ae!8m2!3d-3.3899331!4d119.7981944!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11f_f6mdn7?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Abubakar Lambogo No.15, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,toko,-3.4543452,119.7153575,Toko Galapuang,"https://www.google.com/maps/place/Toko+Galapuang/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9440641e83eabd:0xbec0f3eb413edf6b!8m2!3d-3.5641798!4d119.7716715!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgELc3VwZXJtYXJrZXSqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11clhsc4d4?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ6X+G6C, Bubun Lamba, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bubun Lamba,Anggeraja,toko,-3.4543452,119.7153575,Toko Beta Jaya,"https://www.google.com/maps/place/Toko+Beta+Jaya/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d940d94b3902b71:0xa6cdaa5876b34792!8m2!3d-3.3886886!4d119.7980287!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEQaG9tZV9nb29kc19zdG9yZaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11fqsy2fh2?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQ7R+P6X, Jl. Poros Enrekang-Makale, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bamba Puang,Anggeraja,toko,-3.4543452,119.7153575,Toko Jemz,"https://www.google.com/maps/place/Toko+Jemz/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9414cceb082fbd:0x816796a2a7593d86!8m2!3d-3.4856345!4d119.7906072!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11fzv0zjss?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ8X+QJW, Bubun Lamba, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bubun Lamba,Anggeraja,toko,-3.4543452,119.7153575,Kios Aleena,"https://www.google.com/maps/place/Kios+Aleena/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d940d31cddd945d:0x105c456682d96ad0!8m2!3d-3.3830095!4d119.7990867!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgELc3VwZXJtYXJrZXSqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11h4tp8tzy?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRR2+3CV, Jl. Poros Enrekang-Makale, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,toko,-3.4543452,119.7153575,Toko Karya,"https://www.google.com/maps/place/Toko+Karya/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9412c7e88a53cb:0x62826b6d69e480b2!8m2!3d-3.4097714!4d119.8010607!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEPc2hvcHBpbmdfY2VudGVyqgFhEAEqCCIEdG9rbygmMh8QASIbpf1erDacgWRYJA1YgnSMl4SbCrgvYuKwtcdWMjIQAiIudG9rbyBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11ddzfbmxc?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ3X+F6P, Jl. Poros Enrekang-Makale, Mataran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mataran,Anggeraja,toko,-3.4543452,119.7153575,Lmc Cellular,"https://www.google.com/maps/place/Lmc+Cellular/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9412af246cafbd:0x911921870392157e!8m2!3d-3.3962934!4d119.7980629!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQVzdG9yZaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11ddwv3nrk?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQVV+9VJ, Salu Dewata, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91754",Salu Dewata,Anggeraja,toko,-3.4543452,119.7153575,TOKO SULVA,"https://www.google.com/maps/place/TOKO+SULVA/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d940d66ecdc8a57:0x4363f2df1cb69d0a!8m2!3d-3.3576851!4d119.7941926!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQVzdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOWGRWcGxUMVJCRUFFqgFhEAEqCCIEdG9rbygmMh8QASIbpf1erDacgWRYJA1YgnSMl4SbCrgvYuKwtcdWMjIQAiIudG9rbyBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAPoBBAgAEBQ!16s%2Fg%2F11sqktdqxl?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ4X+949, Mataran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mataran,Anggeraja,toko,-3.4543452,119.7153575,ALFA MIDI SOSSOK,"https://www.google.com/maps/place/ALFA+MIDI+SOSSOK/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d94133e3e7b5bf5:0xdafded295deeb7b9!8m2!3d-3.3940854!4d119.7978607!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSARFjb252ZW5pZW5jZV9zdG9yZaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11srrj90mm?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Karengke, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Lakawan,Anggeraja,toko,-3.4543452,119.7153575,Cahaya Dangke,"https://www.google.com/maps/place/Cahaya+Dangke/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d94134180a9b2e7:0x3a79580f0e2e4f46!8m2!3d-3.4016097!4d119.7988724!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11f62pcq_3?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQRQ+P3H, Jl. Poros Enrekang-Makale, Mandatte, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mandatte,Anggeraja,toko,-3.4543452,119.7153575,Oleh-Oleh Khas Enrekang,"https://www.google.com/maps/place/Oleh-Oleh+Khas+Enrekang/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d946dffe43ad369:0xa442f37174280306!8m2!3d-3.458184!4d119.7877257!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQ9zaG9wcGluZ19jZW50ZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkNPWEpEYVUxQkVBRaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQD6AQQIABAs!16s%2Fg%2F11nn0b9yrz?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Poros Cakke - Baraka, Inpres, Saruran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Saruran,Anggeraja,toko,-3.4543452,119.7153575,Zahar Store,"https://www.google.com/maps/place/Zahar+Store/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d94134663721963:0x9e4500d2d80a9277!8m2!3d-3.4172851!4d119.8113802!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11sdqq7sz_?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRP9+C3G Toko Araz, Saruran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Saruran,Anggeraja,toko,-3.4543452,119.7153575,Toko Araz,"https://www.google.com/maps/place/Toko+Araz/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9413ab83dfb277:0xfed690c1647e3d95!8m2!3d-3.4139477!4d119.8177113!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFa2lvc2uqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11fk3vtm39?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQVX+3W4, Jl. Poros Enrekang-Makale, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Lakawan,Anggeraja,toko,-3.4543452,119.7153575,Toko AMAL PLASTIK,"https://www.google.com/maps/place/Toko+AMAL+PLASTIK/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d9413006f868c15:0xca1d3b96bde24e2e!8m2!3d-3.4073252!4d119.7998713!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEQaG9tZV9nb29kc19zdG9yZaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11w8yh02hg?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQRV+RQ2, Salu Dewata, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91754",Salu Dewata,Anggeraja,toko,-3.4543452,119.7153575,TOKO MURNI,"https://www.google.com/maps/place/TOKO+MURNI/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d940d11dd462871:0x60f3024b9c0b90a6!8m2!3d-3.3579766!4d119.7943881!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEPc2hvcHBpbmdfY2VudGVyqgFhEAEqCCIEdG9rbygmMh8QASIbpf1erDacgWRYJA1YgnSMl4SbCrgvYuKwtcdWMjIQAiIudG9rbyBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11s9vyjf4h?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQPC+CGR, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,toko,-3.4543452,119.7153575,Toko Karinda,"https://www.google.com/maps/place/Toko+Karinda/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d944066a24098b5:0xe542896225895cec!8m2!3d-3.5638868!4d119.7712571!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEQaG9tZV9nb29kc19zdG9yZaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11f32195v9?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ3W+8QR, Sossok, Lorong 3, Mataran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mataran,Anggeraja,toko,-3.4543452,119.7153575,Dzakira Shop,"https://www.google.com/maps/place/Dzakira+Shop/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d94138e793c0d7f:0x13b3d9d05e789837!8m2!3d-3.396649!4d119.7968933!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11rhrvvl_w?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JRF2+CH8, Jl. Poros Enrekang-Makale, Mampu, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mampu,Anggeraja,toko,-3.4543452,119.7153575,TOKO KITA,"https://www.google.com/maps/place/TOKO+KITA/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d940d463dad15e5:0x93e7ea0db061deee!8m2!3d-3.3764582!4d119.8014454!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgENZ3JvY2VyeV9zdG9yZaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11vxpk3f_2?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQPX+7PQ, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,toko,-3.4543452,119.7153575,Toko mama Bety,"https://www.google.com/maps/place/Toko+mama+Bety/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d941300239d6735:0xc5ce9ef64591c38!8m2!3d-3.4142954!4d119.7993499!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAWEQASoIIgR0b2tvKCYyHxABIhul_V6sNpyBZFgkDViCdIyXhJsKuC9i4rC1x1YyMhACIi50b2tvIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11lcm188nn?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRJ5+3H6, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,toko,-3.4543452,119.7153575,Toko Putra Tani Tontonan,"https://www.google.com/maps/place/Toko+Putra+Tani+Tontonan/@-3.4543452,119.7153575,12z/data=!4m11!1m3!2m2!1stoko+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e6!3m6!1s0x2d941303cce57fc1:0x53ed758fcd1e1d60!8m2!3d-3.4198308!4d119.8088986!15sCi50b2tvIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjAiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQlmYXJtX3Nob3CaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnphRkI1VTB4M0VBRaoBYRABKggiBHRva28oJjIfEAEiG6X9Xqw2nIFkWCQNWIJ0jJeEmwq4L2LisLXHVjIyEAIiLnRva28gZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQD6AQQIABBC!16s%2Fg%2F11j4vlcz83?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
